date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:03:54	132283/132283	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:23%20GMT	http://davtonia.com/blackcoin/es/2016/01/23/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/2016/01/23/index.html	(from http://davtonia.com/blackcoin/es/2016/01/)
01:03:55	775/775	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/demo-roman-forum/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-roman-forum/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-roman-forum/)
01:03:56	137291/137291	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:25%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-keyhole-arch/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-keyhole-arch/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-roman-forum/)
01:03:57	136622/136622	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:25%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-category/italy/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-category/italy/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-roman-forum/)
01:03:58	151850/151850	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:26%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/historic/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/historic/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-roman-forum/)
01:03:59	141577/141577	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:27%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/landmark/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/landmark/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-roman-forum/)
01:04:00	137111/137111	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:28%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-bridge-to-gucci/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-bridge-to-gucci/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/nevada/)
01:04:01	157181/157181	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:29%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-category/california/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-category/california/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/travel/)
01:04:02	137686/137686	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:30%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-big-sur-milky-way/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-big-sur-milky-way/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/travel/)
01:04:03	137244/137244	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:31%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-beach-town/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-beach-town/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/travel/)
01:04:04	146782/146782	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:31%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-category/florida/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-category/florida/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/travel/)
01:04:05	137346/137346	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:32%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-monterrey-blue/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-monterrey-blue/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/travel/)
01:04:06	137206/137206	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:33%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-skyline/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-skyline/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/travel/)
01:04:06	137403/137403	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:34%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-red-miami-sunset/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-red-miami-sunset/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/travel/)
01:04:08	137360/137360	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:35%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-san-francisco-bay-bridge/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-san-francisco-bay-bridge/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/travel/)
01:04:09	137267/137267	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:36%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-south-beach/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-south-beach/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/travel/)
01:04:09	147417/147417	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:36%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-category/travel/page/2/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-category/travel/page/2/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/travel/)
01:04:11	137562/137562	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:38%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-make-it-count/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-make-it-count/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-tag/mountain/)
01:04:11	141880/141880	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:39%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-category/creative/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-category/creative/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-tag/mountain/)
01:04:12	136684/136684	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:40%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-category/world/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-category/world/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-tag/mountain/)
01:04:13	137144/137144	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:41%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-tag/outdoors/page/2/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-tag/outdoors/page/2/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-tag/outdoors/)
01:04:14	760/760	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/weekly-wallpapers/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/weekly-wallpapers/feed/index.html	(from http://davtonia.com/blackcoin/weekly-wallpapers/)
01:04:14	764/764	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/portfolio-item/weekly-hq-wallpapers/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/weekly-hq-wallpapers/feed/index.html	(from http://davtonia.com/blackcoin/portfolio-item/weekly-hq-wallpapers/)
01:04:14	744/744	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/weekly-wallpapers2/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/weekly-wallpapers2/feed/index.html	(from http://davtonia.com/blackcoin/weekly-wallpapers2/)
01:04:14	127125/127125	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:43%20GMT	http://davtonia.com/blackcoin/2016/01/20/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/2016/01/20/index.html	(from http://davtonia.com/blackcoin/2016/01/)
01:04:15	126891/126891	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:43%20GMT	http://davtonia.com/blackcoin/2016/01/23/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/2016/01/23/index.html	(from http://davtonia.com/blackcoin/2016/01/)
01:04:16	2254/2254	---M--	200	added ('OK')	image/gif	etag:%2203c38535f3cf1:0%22	http://davtonia.com/blackcoin/wp-admin/images/loading.gif	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-admin/images/loading.gif	(from http://davtonia.com/blackcoin/wp-admin/css/login.min.css?ver=4.3.3)
01:04:16	3113/3113	---M--	200	added ('OK')	image/png	etag:%22025dab7cc28cf1:0%22	http://davtonia.com/blackcoin/wp-admin/images/w-logo-blue.png?ver=20131202	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-admin/images/w-logo-blue7a53.png	(from http://davtonia.com/blackcoin/wp-admin/css/login.min.css?ver=4.3.3)
01:04:16	1521/1521	---M--	200	added ('OK')	application/octet-stream	etag:%2204efb22170d01:0%22	http://davtonia.com/blackcoin/wp-admin/images/wordpress-logo.svg?ver=20131107	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-admin/images/wordpress-logo7d6b.svg	(from http://davtonia.com/blackcoin/wp-admin/css/login.min.css?ver=4.3.3)
01:04:17	14702/14702	---M--	200	added ('OK')	application/rss+xml	etag:%2291d8f9fa0beef77d52a0537eebe85b93%22	http://davtonia.com/blackcoin/category/uncategorized/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/category/uncategorized/feed/index.html	(from http://davtonia.com/blackcoin/category/uncategorized/)
01:04:17	769/769	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/portfolio-item/demo-roman-forum/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-roman-forum/feed/index.html	(from http://davtonia.com/blackcoin/portfolio-item/demo-roman-forum/)
01:04:18	129244/129244	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:46%20GMT	http://davtonia.com/blackcoin/portfolio-item/demo-keyhole-arch/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-keyhole-arch/index.html	(from http://davtonia.com/blackcoin/portfolio-item/demo-roman-forum/)
01:04:19	128870/128870	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:47%20GMT	http://davtonia.com/blackcoin/portfolio-item-category/italy/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-category/italy/index.html	(from http://davtonia.com/blackcoin/portfolio-item/demo-roman-forum/)
01:04:19	136254/136254	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:47%20GMT	http://davtonia.com/blackcoin/portfolio-item-tag/historic/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-tag/historic/index.html	(from http://davtonia.com/blackcoin/portfolio-item/demo-roman-forum/)
01:04:20	129123/129123	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:48%20GMT	http://davtonia.com/blackcoin/portfolio-item/demo-bridge-to-gucci/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-bridge-to-gucci/index.html	(from http://davtonia.com/blackcoin/portfolio-item-category/nevada/)
01:04:20	131264/131264	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:48%20GMT	http://davtonia.com/blackcoin/portfolio-item-tag/landmark/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-tag/landmark/index.html	(from http://davtonia.com/blackcoin/portfolio-item/demo-roman-forum/)
01:04:22	138884/138884	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:49%20GMT	http://davtonia.com/blackcoin/portfolio-item-category/california/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-category/california/index.html	(from http://davtonia.com/blackcoin/portfolio-item-category/travel/)
01:04:22	129516/129516	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:50%20GMT	http://davtonia.com/blackcoin/portfolio-item/demo-big-sur-milky-way/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-big-sur-milky-way/index.html	(from http://davtonia.com/blackcoin/portfolio-item-category/travel/)
01:04:22	129201/129201	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:50%20GMT	http://davtonia.com/blackcoin/portfolio-item/demo-beach-town/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-beach-town/index.html	(from http://davtonia.com/blackcoin/portfolio-item-category/travel/)
01:04:23	42118/42118	---M--	200	added ('OK')	application/octet-stream	etag:%22a92e22d827dad01:0%22	http://davtonia.com/blackcoin/wp-includes/fonts/dashicons.eot	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-includes/fonts/dashicons.eot	(from http://davtonia.com/blackcoin/wp-includes/css/dashicons.min.css?ver=4.3.3)
01:04:23	133793/133793	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:51%20GMT	http://davtonia.com/blackcoin/portfolio-item-category/florida/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-category/florida/index.html	(from http://davtonia.com/blackcoin/portfolio-item-category/travel/)
01:04:23	129275/129275	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:52%20GMT	http://davtonia.com/blackcoin/portfolio-item/demo-monterrey-blue/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-monterrey-blue/index.html	(from http://davtonia.com/blackcoin/portfolio-item-category/travel/)
01:04:24	129177/129177	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:52%20GMT	http://davtonia.com/blackcoin/portfolio-item/demo-skyline/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-skyline/index.html	(from http://davtonia.com/blackcoin/portfolio-item-category/travel/)
01:04:24	129316/129316	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:53%20GMT	http://davtonia.com/blackcoin/portfolio-item/demo-red-miami-sunset/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-red-miami-sunset/index.html	(from http://davtonia.com/blackcoin/portfolio-item-category/travel/)
01:04:25	129298/129298	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:53%20GMT	http://davtonia.com/blackcoin/portfolio-item/demo-san-francisco-bay-bridge/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-san-francisco-bay-bridge/index.html	(from http://davtonia.com/blackcoin/portfolio-item-category/travel/)
01:04:26	129226/129226	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:54%20GMT	http://davtonia.com/blackcoin/portfolio-item/demo-south-beach/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-south-beach/index.html	(from http://davtonia.com/blackcoin/portfolio-item-category/travel/)
01:04:26	134329/134329	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:54%20GMT	http://davtonia.com/blackcoin/portfolio-item-category/travel/page/2/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-category/travel/page/2/index.html	(from http://davtonia.com/blackcoin/portfolio-item-category/travel/)
01:04:28	129416/129416	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:55%20GMT	http://davtonia.com/blackcoin/portfolio-item/demo-make-it-count/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-make-it-count/index.html	(from http://davtonia.com/blackcoin/portfolio-item-tag/mountain/)
01:04:28	131475/131475	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:55%20GMT	http://davtonia.com/blackcoin/portfolio-item-category/creative/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-category/creative/index.html	(from http://davtonia.com/blackcoin/portfolio-item-tag/mountain/)
01:04:28	128918/128918	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:55%20GMT	http://davtonia.com/blackcoin/portfolio-item-category/world/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-category/world/index.html	(from http://davtonia.com/blackcoin/portfolio-item-tag/mountain/)
01:04:28	129331/129331	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:56%20GMT	http://davtonia.com/blackcoin/portfolio-item-tag/outdoors/page/2/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-tag/outdoors/page/2/index.html	(from http://davtonia.com/blackcoin/portfolio-item-tag/outdoors/)
01:04:29	771/771	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/demo-keyhole-arch/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-keyhole-arch/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-keyhole-arch/)
01:04:30	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2008:03:57%20GMT	http://davtonia.com/blackcoin/?p=25	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/index970c.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-keyhole-arch/)
01:04:30	146908/146908	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:58%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-tag/shore/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-tag/shore/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-keyhole-arch/)
01:04:31	146909/146909	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:03:59%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-tag/ocean/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-tag/ocean/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-keyhole-arch/)
01:04:32	137145/137145	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:00%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item/demo-stockyards-hotel/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-stockyards-hotel/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-tag/historic/)
01:04:33	136905/136905	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:01%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-category/texas/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-category/texas/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-tag/historic/)
01:04:34	137466/137466	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:01%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item/demo-pike-place-market/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-pike-place-market/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-tag/historic/)
01:04:35	136968/136968	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:04:03%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-category/oregon/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-category/oregon/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-tag/historic/)
01:04:36	780/780	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/demo-bridge-to-gucci/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-bridge-to-gucci/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-bridge-to-gucci/)
01:04:36	189/189	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2008:04:04%20GMT	http://davtonia.com/blackcoin/?p=35	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/index5c90.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-bridge-to-gucci/)
